Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,2021-05-16,South,Mississippi,Jackson,Women's Athletic Footwear,24.0,116,2784.0,1280.0,0.46,Outlet
Foot Locker,2021-05-16,South,Mississippi,Jackson,Men's Apparel,34.0,132,4488.0,1795.0,0.39999999999999997,Outlet
Foot Locker,2021-05-16,South,Mississippi,Jackson,Women's Apparel,35.0,150,5250.0,2940.0,0.56,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Street Footwear,31.0,263,8153.0,3587.0,0.44,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Athletic Footwear,29.0,150,4350.0,1696.0,0.38999999999999996,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Street Footwear,33.0,157,5181.0,2383.0,0.46,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Athletic Footwear,34.0,149,5066.0,2178.0,0.43000000000000005,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Apparel,47.0,135,6345.0,2411.0,0.38,Outlet
Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Apparel,51.0,219,11169.0,5919.0,0.53,Outlet
Foot Locker,2021-07-16,South,Mississippi,Jackson,Men's Street Footwear,47.0,289,13583.0,6248.0,0.46,Outlet
Walmart,2021-07-16,South,Mississippi,Jackson,Men's Athletic Footwear,42.0,192,8064.0,3064.0,0.38,Outlet
Walmart,2021-07-16,South,Mississippi,Jackson,Women's Street Footwear,37.0,168,6216.0,2610.0,0.42000000000000004,Outlet
Walmart,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,33.0,143,4719.0,2029.0,0.43000000000000005,Outlet
Walmart,2021-07-16,South,Mississippi,Jackson,Men's Apparel,46.0,150,6900.0,2553.0,0.37,Outlet
Walmart,2021-07-16,South,Mississippi,Jackson,Women's Apparel,49.0,209,10241.0,5427.0,0.53,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Men's Street Footwear,41.0,256,10496.0,4723.0,0.45,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,198,8712.0,3571.0,0.41,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Women's Street Footwear,37.0,179,6623.0,2914.0,0.44,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,32.0,147,4704.0,1975.0,0.42000000000000004,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Men's Apparel,35.0,158,5530.0,2322.0,0.42,Outlet
Walmart,2021-08-17,South,Mississippi,Jackson,Women's Apparel,42.0,206,8652.0,4758.0,0.55,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,40.0,232,9280.0,4083.0,0.44,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Men's Athletic Footwear,33.0,158,5214.0,2137.0,0.41,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Women's Street Footwear,15.0,145,2175.0,1022.0,0.47000000000000003,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,18.0,120,1920.0,864.0,0.45,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Men's Apparel,28.0,132,2904.0,1103.0,0.38,Outlet
Walmart,2021-09-16,South,Mississippi,Jackson,Women's Apparel,26.0,160,4160.0,2329.0,0.56,Outlet
Walmart,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,24.0,216,5184.0,2384.0,0.46,Outlet
Walmart,2021-10-18,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,165,2805.0,1037.0,0.37,Outlet
Walmart,2021-10-18,South,Mississippi,Jackson,Women's Street Footwear,19.0,120,2280.0,1071.0,0.47000000000000003,Outlet
Walmart,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,109,2180.0,981.0,0.45,Outlet
Walmart,2021-10-18,South,Mississippi,Jackson,Men's Apparel,28.0,105,2625.0,1102.0,0.42,Outlet
Sports Direct,2021-10-18,South,Mississippi,Jackson,Women's Apparel,27.0,162,4374.0,2361.0,0.54,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Street Footwear,22.0,206,4532.0,1994.0,0.44,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,153,2295.0,1024.72,0.38,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Street Footwear,22.0,119,2618.0,1099.0,0.42000000000000004,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,43.0,153,6579.0,2894.0,0.44,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Apparel,59.0,132,7788.0,3115.0,0.39999999999999997,Outlet
Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Apparel,51.0,168,8568.0,4883.0,0.5700000000000001,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Street Footwear,48.0,256,12288.0,5775.0,0.47000000000000003,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,201,8844.0,3272.0,0.37,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,43.0,158,6794.0,3057.0,0.45,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,41.0,143,5863.0,2755.0,0.47000000000000003,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Apparel,54.0,157,8478.0,3221.0,0.38,Outlet
Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Apparel,53.0,178,9434.0,5188.0,0.55,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,20.0,215,3706.35,1682.45,0.44,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,135,2430.0,1024.72,0.39999999999999997,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,14.0,140,1886.54,860.6200000000001,0.44,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,18.0,102,1455.3000000000002,667.0,0.47000000000000003,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Apparel,28.0,123,3198.0,1215.0,0.38,Outlet
Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Apparel,24.0,158,2955.36,1343.0,0.43000000000000005,Outlet
Sports Direct,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,20.0,210,3706.35,1682.45,0.45,Outlet
Sports Direct,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,112,2295.0,1024.72,0.38999999999999996,Outlet
Sports Direct,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,14.0,136,1886.54,860.6200000000001,0.42000000000000004,Outlet
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,78,1455.3000000000002,667.0,0.47000000000000003,Outlet
Walmart,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,28.0,111,2553.0,944.0,0.37,Outlet
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,24.0,145,2955.36,1343.0,0.42000000000000004,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,20.0,206,3706.35,1682.45,0.47000000000000003,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,107,2295.0,1024.72,0.37,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,14.0,112,1886.54,860.6200000000001,0.45,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,70,1455.3000000000002,667.0,0.47000000000000003,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,28.0,88,2112.0,867.1,0.39999999999999997,Outlet
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,24.0,112,2955.36,1343.0,0.46,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,20.0,204,3876.0,1744.0,0.45,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,102,2295.0,1024.72,0.39999999999999997,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,14.0,96,1886.54,860.6200000000001,0.47000000000000003,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,77,1455.3000000000002,667.0,0.47000000000000003,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,31.0,75,2325.0,867.1,0.37,Outlet
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,24.0,120,2955.36,1343.0,0.44,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,26.0,228,5928.0,2726.0,0.46,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,28.0,116,3248.0,1364.0,0.42,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,27.0,119,3213.0,1413.0,0.44,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,24.0,90,2160.0,1015.0,0.47000000000000003,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,32.0,111,3552.0,1385.0,0.38999999999999996,Outlet
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,33.0,145,4785.0,2248.0,0.47000000000000003,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,28.0,236,6608.0,2907.0,0.44,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,149,3725.0,1452.0,0.38999999999999996,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Street Footwear,28.0,124,3472.0,1562.0,0.45,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,124,3596.0,1582.0,0.44,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Apparel,37.0,116,4292.0,1673.0,0.38999999999999996,Outlet
Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Apparel,48.0,165,7920.0,3405.0,0.43000000000000005,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,39.0,271,10569.0,4438.0,0.42000000000000004,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Athletic Footwear,36.0,163,5868.0,2171.0,0.37,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Street Footwear,32.0,140,4480.0,1971.0,0.44,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,120,4200.0,1806.0,0.43000000000000005,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Apparel,40.0,149,5960.0,2384.0,0.39999999999999997,Outlet
Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Apparel,50.0,198,9900.0,4554.0,0.46,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,43.0,233,10019.0,4508.0,0.45,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Athletic Footwear,42.0,163,6846.0,2669.0,0.38999999999999996,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Street Footwear,40.0,135,5400.0,2376.0,0.44,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,132,3828.0,1722.0,0.45,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Apparel,40.0,113,4520.0,1672.0,0.37,Outlet
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Apparel,40.0,193,7720.0,3628.0,0.47000000000000003,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Street Footwear,35.0,221,7735.0,3326.0,0.43000000000000005,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Athletic Footwear,26.0,135,3510.0,1439.0,0.41,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Street Footwear,14.0,123,1886.54,860.6200000000001,0.47000000000000003,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,104,1455.3000000000002,667.0,0.42000000000000004,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Apparel,28.0,111,2064.55,867.1,0.38999999999999996,Outlet
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Apparel,24.0,140,3080.0,1343.0,0.42000000000000004,Outlet
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Street Footwear,21.0,180,3780.0,1701.0,0.45,Outlet
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,132,2295.0,1024.72,0.39999999999999997,Outlet
Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Street Footwear,16.0,99,1886.54,860.6200000000001,0.46,Outlet
Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,94,1455.3000000000002,667.0,0.45,Outlet
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Apparel,28.0,91,2064.55,867.1,0.37,Outlet
West Gear,2021-10-21,South,Arkansas,Little Rock,Women's Apparel,24.0,132,2955.36,1343.0,0.45,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Street Footwear,20.0,176,3706.35,1682.45,0.46,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,116,2295.0,1024.72,0.42,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Street Footwear,19.0,102,1938.0,860.6200000000001,0.43000000000000005,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,41.0,128,5248.0,2309.0,0.44,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Apparel,56.0,105,5880.0,2410.0,0.41,Outlet
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Apparel,53.0,135,7155.0,3219.0,0.45,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,55.0,238,13090.0,6021.0,0.46,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,46.0,155,7130.0,2851.0,0.39999999999999997,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,43.0,149,6407.0,2819.0,0.44,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,124,4960.0,2281.0,0.46,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,50.0,132,6600.0,2640.0,0.39999999999999997,Outlet
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,55.0,170,9350.0,4207.0,0.45,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Street Footwear,20.0,178,3706.35,1682.45,0.47000000000000003,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,124,2295.0,1024.72,0.38,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Street Footwear,14.0,131,1886.54,860.6200000000001,0.43000000000000005,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,74,1455.3000000000002,667.0,0.43000000000000005,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Apparel,28.0,91,2093.0,867.1,0.41,Outlet
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Apparel,24.0,124,2955.36,1343.0,0.45,Outlet
West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Street Footwear,20.0,206,3708.0,1682.45,0.44,Outlet
West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,83,2295.0,1024.72,0.38999999999999996,Outlet
West Gear,2021-02-21,South,Arkansas,Little Rock,Women's Street Footwear,14.0,98,1886.54,860.6200000000001,0.47000000000000003,Outlet
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,58,1455.3000000000002,667.0,0.46,Outlet
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,85,2064.55,867.1,0.39999999999999997,Outlet
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Apparel,24.0,112,2955.36,1343.0,0.46,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,182,3706.35,1682.45,0.46,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,78,2295.0,1024.72,0.41,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,83,1886.54,860.6200000000001,0.45,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,42,1455.3000000000002,667.0,0.47000000000000003,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,61,2064.55,867.1,0.42,Outlet
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Apparel,24.0,88,2955.36,1343.0,0.46,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,184,3706.35,1692.0,0.46,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,79,2295.0,1024.72,0.38999999999999996,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,70,1886.54,860.6200000000001,0.46,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,47,1455.3000000000002,667.0,0.43000000000000005,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,54,2064.55,867.1,0.38999999999999996,Outlet
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Apparel,24.0,111,2955.36,1343.0,0.43000000000000005,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,28.0,179,5012.0,2155.0,0.43000000000000005,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,29.0,93,2697.0,1024.72,0.38,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,88,2376.0,997.0,0.42000000000000004,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26.0,74,1924.0,808.0,0.42000000000000004,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,80,2640.0,1082.0,0.41,Outlet
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Apparel,33.0,116,3828.0,1722.0,0.45,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,32.0,192,6144.0,2826.0,0.46,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,123,3075.0,1199.0,0.38999999999999996,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,107,2889.0,1242.0,0.43000000000000005,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,29.0,102,2958.0,1331.0,0.45,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Apparel,41.0,105,4305.0,1635.0,0.38,Outlet
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,143,5720.0,2402.0,0.42000000000000004,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,43.0,238,10234.0,4298.0,0.42000000000000004,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.0,135,4725.0,1795.0,0.38,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,33.0,131,4323.0,1858.0,0.43000000000000005,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36.0,107,3852.0,1771.0,0.46,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Apparel,43.0,116,4988.0,2045.0,0.41,Outlet
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Apparel,45.0,163,7335.0,3447.0,0.47000000000000003,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,41.0,230,9430.0,3960.0,0.42000000000000004,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,37.0,140,5180.0,2175.0,0.42,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,38.0,113,4294.0,2018.0,0.47000000000000003,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,32.0,111,3552.0,1491.0,0.42000000000000004,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,105,4200.0,1554.0,0.37,Outlet
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,166,6640.0,3120.0,0.47000000000000003,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,35.0,196,6860.0,3155.0,0.46,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,28.0,128,3584.0,1469.0,0.41,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,91,1886.54,860.6200000000001,0.42000000000000004,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,83,1455.3000000000002,667.0,0.42000000000000004,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,78,2064.55,867.1,0.38,Outlet
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Apparel,24.0,119,2955.36,1343.0,0.47000000000000003,Outlet
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,173,3706.35,1682.45,0.47000000000000003,Outlet
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,112,2295.0,1024.72,0.42,Outlet
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,74,1886.54,860.6200000000001,0.42000000000000004,Outlet
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,62,1455.3000000000002,667.0,0.42000000000000004,Outlet
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,68,2064.55,867.1,0.38,Outlet
Kohl's,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,24.0,101,2955.36,1343.0,0.47000000000000003,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,166,3706.35,1682.45,0.44,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,96,2295.0,1024.72,0.38,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.0,81,1886.54,860.6200000000001,0.43000000000000005,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,90,3330.0,1565.0,0.47000000000000003,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,85,5100.0,2039.0,0.39999999999999997,Outlet
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,128,7680.0,3302.0,0.43000000000000005,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.0,200,11000.0,4620.0,0.42000000000000004,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47.0,149,7003.0,2661.0,0.38,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,131,5764.0,2593.0,0.45,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.0,114,5130.0,2308.0,0.45,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,55.0,98,5390.0,2156.0,0.39999999999999997,Outlet
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51.0,128,6528.0,2807.0,0.43000000000000005,Outlet
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,176,3706.35,1682.45,0.38,Outlet
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,105,2295.0,1024.72,0.38,Outlet
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,116,1886.54,860.6200000000001,0.39999999999999997,Outlet
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,70,1455.3000000000002,667.0,0.39999999999999997,Outlet
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,88,2464.0,1010.0,0.41,Outlet
