Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Log_Total_Sales,Log_Units_Sold,Log_Operating_Profit,Log_Operating_Margin,Log_Price_per_Unit
Sports Direct,2021-09-12,South,Texas,Dallas,Women's Street Footwear,30,215.0,6450.0,2515.0,0.38999999999999996,Outlet,-0.6077208907838906,0.17570301786766684,-0.6734507551355654,-0.3248213988011674,-1.1453440731801674
Sports Direct,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,29,192.0,5568.0,2728.0,0.49,Outlet,-0.6860592355293677,0.03010021584779681,-0.6275010280010082,0.7670197914258248,-1.2527043819188772
Sports Direct,2021-09-14,South,Texas,Dallas,Men's Apparel,40,150.0,6000.0,2220.0,0.37,Outlet,-0.6462502305094566,-0.2872725545575317,-0.7439672837651611,-0.5525962926484578,-0.2299284184949977
Sports Direct,2021-09-15,South,Texas,Dallas,Women's Apparel,42,280.0,11760.0,6468.0,0.55,Outlet,-0.28772019100648105,0.5159219258173925,-0.13948494289102187,1.387476387565061,-0.0739848480855997
Sports Direct,2021-09-16,South,Texas,Dallas,Men's Street Footwear,34,256.0,8704.0,3655.0,0.42,Outlet,-0.4480479684488603,0.4004639125762311,-0.46214943152519833,0.010768417587764142,-0.7479848331772926
Sports Direct,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,34,264.0,8976.0,3769.0,0.42,Outlet,-0.4316533705008696,0.440106342695775,-0.44478766394822467,0.010768417587764142,-0.7479848331772926
Sports Direct,2021-09-18,South,Texas,Dallas,Women's Street Footwear,33,322.0,10626.0,4462.0,0.42,Outlet,-0.34174566395598854,0.6960662512266167,-0.34937327418286857,0.010768417587764142,-0.8428957122353211
Sports Direct,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,32,201.0,6432.0,3537.0,0.55,Outlet,-0.6092097411937678,0.08904255473636488,-0.4807001373360191,1.387476387565061,-0.9406401665990053
Sports Direct,2021-09-20,South,Texas,Dallas,Men's Apparel,39,184.0,7176.0,2726.0,0.38,Outlet,-0.550895185500728,-0.024647981270055942,-0.6279155671630349,-0.43829620643621675,-0.3107768733823138
Sports Direct,2021-09-21,South,Texas,Dallas,Women's Apparel,47,272.0,12784.0,7286.0,0.5700000000000001,Outlet,-0.24323654737907124,0.47856963929889923,-0.07215879999178655,1.5889687959392331,0.28617964976781146
Sports Direct,2021-09-22,South,Texas,Dallas,Men's Street Footwear,34,248.0,8432.0,3625.0,0.42999999999999994,Outlet,-0.46496305515076297,0.3595677611475315,-0.46680832680620293,0.12105794094333172,-0.7479848331772926
Sports Direct,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,43,256.0,11008.0,5063.0,0.45999999999999996,Outlet,-0.3229282249725422,0.4004639125762311,-0.27793921705482916,0.44735739691523035,0.0012873419375581399
Sports Direct,2021-09-24,South,Texas,Dallas,Women's Street Footwear,35,332.0,11620.0,5461.0,0.47,Outlet,-0.29410107079313125,0.7354971416174679,-0.23515961758889684,0.554635578513902,-0.6557478587687534
Sports Direct,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,38,158.0,6004.0,3242.0,0.54,Outlet,-0.6458951795736225,-0.2205102206560941,-0.5299281596428032,1.2857531031104286,-0.393672340565958
Sports Direct,2021-09-26,South,Texas,Dallas,Men's Apparel,43,158.0,6794.0,2785.0,0.41,Outlet,-0.5800387068602152,-0.2205102206560941,-0.6158126374285375,-0.10030054349361513,0.0012873419375581399
Sports Direct,2021-09-27,South,Texas,Dallas,Women's Apparel,43,240.0,10320.0,6192.0,0.6,Outlet,-0.357313876338074,0.3173359915784561,-0.16413883442919777,1.8864450444781373,0.0012873419375581399
Sports Direct,2021-09-28,South,Texas,Dallas,Men's Street Footwear,38,232.0,8816.0,4055.0,0.45999999999999996,Outlet,-0.4412360529055869,0.2736784106850143,-0.40344203998332434,0.44735739691523035,-0.393672340565958
Sports Direct,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,38,203.0,7714.0,3625.0,0.47,Outlet,-0.5123786436839985,0.10178386980455215,-0.46680832680620293,0.554635578513902,-0.393672340565958
Sports Direct,2021-09-30,South,Texas,Dallas,Women's Street Footwear,47,254.0,11938.0,5372.0,0.44999999999999996,Outlet,-0.27971615901600433,0.3903604782302374,-0.2444488701423256,0.3393419024417001,0.28617964976781146
Sports Direct,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,41,135.0,5535.0,3044.0,0.55,Outlet,-0.6892260720791616,-0.4225769958520513,-0.5655491647061682,1.387476387565061,-0.1510283100271673
Sports Direct,2021-10-02,South,Texas,Dallas,Men's Apparel,37,149.0,5513.0,2205.0,0.39999999999999997,Outlet,-0.6913478013602844,-0.2958654965941717,-0.7477989997501495,-0.2121600376392765,-0.47872117583861706
Sports Direct,2021-10-03,South,Texas,Dallas,Women's Apparel,33,236.0,7788.0,4594.0,0.5900000000000001,Outlet,-0.5072921296008087,0.295691419080455,-0.33289232302296995,1.7879105989471293,-0.8428957122353211
Sports Direct,2021-10-04,South,Texas,Dallas,Men's Street Footwear,30,213.0,6390.0,2811.0,0.43999999999999995,Outlet,-0.6126999895173566,0.16367285652567673,-0.6105602894849032,0.23057888994947173,-1.1453440731801674
Sports Direct,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,29,219.0,6351.0,2984.0,0.47,Outlet,-0.6159615337534475,0.19943272985447968,-0.5768019020877977,0.554635578513902,-1.2527043819188772
Sports Direct,2021-10-06,South,Texas,Dallas,Women's Street Footwear,32,190.0,6080.0,2675.0,0.43999999999999995,Outlet,-0.639193776814766,0.01662891676004477,-0.638590324692531,0.23057888994947173,-0.9406401665990053
Sports Direct,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,30,145.0,4350.0,2349.0,0.54,Outlet,-0.8175700293590176,-0.330819868172545,-0.7120442808145679,1.2857531031104286,-1.1453440731801674
Sports Direct,2021-10-08,South,Texas,Dallas,Men's Apparel,30,128.0,3840.0,1535.0,0.39999999999999997,Outlet,-0.8840010995239239,-0.49091463754506076,-0.9524847598794709,-0.2121600376392765,-1.1453440731801674
Sports Direct,2021-10-09,South,Texas,Dallas,Women's Apparel,39,190.0,7410.0,4297.0,0.5800000000000001,Outlet,-0.5337995067513382,0.01662891676004477,-0.3706738592020592,1.688754480878662,-0.3107768733823138
Sports Direct,2021-10-10,South,Texas,Dallas,Men's Street Footwear,31,225.0,6975.0,2999.0,0.42999999999999994,Outlet,-0.5660309982040428,0.23423033641435645,-0.5739676535886666,0.12105794094333172,-1.0413926102062483
Sports Direct,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,27,218.0,5886.0,2648.0,0.44999999999999996,Outlet,-0.656469935542532,0.1935409974840596,-0.644324325972662,0.3393419024417001,-1.478600570001227
Sports Direct,2021-10-12,South,Texas,Dallas,Women's Street Footwear,51,228.0,11628.0,5116.0,0.43999999999999995,Outlet,-0.2937343833483021,0.25128420576692717,-0.2720521461435183,0.23057888994947173,0.5482551679706069
Sports Direct,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,50,160.0,8000.0,4160.0,0.52,Outlet,-0.4929831448099061,-0.20434459743272074,-0.3889906519069537,1.0803097517612874,0.48467654773873725
Sports Direct,2021-10-14,South,Texas,Dallas,Men's Apparel,46,162.0,7452.0,2906.0,0.38999999999999996,Outlet,-0.5307882780384439,-0.18837855490629904,-0.591773465307014,-0.3248213988011674,0.2172466602947214
Sports Direct,2021-10-15,South,Texas,Dallas,Women's Apparel,51,236.0,12036.0,7341.0,0.6,Outlet,-0.27536023036337626,0.295691419080455,-0.06790712549995957,1.8864450444781373,0.5482551679706069
Sports Direct,2021-10-16,South,Texas,Dallas,Men's Street Footwear,46,281.0,12926.0,6075.0,0.47,Outlet,-0.23735101309716297,0.5205160088671469,-0.1749233284093878,0.554635578513902,0.2172466602947214
Sports Direct,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,39,248.0,9672.0,4062.0,0.42,Outlet,-0.39186454368625273,0.3595677611475315,-0.40246703795783567,0.010768417587764142,-0.3107768733823138
Sports Direct,2021-10-18,South,Texas,Dallas,Women's Street Footwear,46,239.0,10994.0,4837.0,0.43999999999999995,Outlet,-0.323606265185044,0.31195871556293137,-0.30375414140904894,0.23057888994947173,0.2172466602947214
Sports Direct,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,44,190.0,8360.0,4681.0,0.56,Outlet,-0.4695319377823426,0.01662891676004477,-0.32228674508359495,1.4885454984642217,0.07486787805518114
Sports Direct,2021-10-20,South,Texas,Dallas,Men's Apparel,47,168.0,7896.0,2921.0,0.37,Outlet,-0.49995464165435566,-0.1416301028812425,-0.5888633642272724,-0.5525962926484578,0.28617964976781146
Sports Direct,2021-10-21,South,Texas,Dallas,Women's Apparel,54,256.0,13824.0,8294.0,0.6,Outlet,-0.20156508603577153,0.4004639125762311,0.001099048038095494,1.8864450444781373,0.7319030787614942
Foot Locker,2021-10-22,South,Texas,Dallas,Men's Street Footwear,34,128.0,4352.0,2698.0,0.6,Outlet,-0.8173251568031272,-0.49091463754506076,-0.6337512544098357,1.8864450444781373,-0.7479848331772926
Foot Locker,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,34,68.0,2312.0,901.0,0.38999999999999996,Outlet,-1.154252171009891,-1.300098166992894,-1.2534765517396116,-0.3248213988011674,-0.7479848331772926
Foot Locker,2021-10-24,South,Texas,Dallas,Women's Street Footwear,28,72.0,2016.0,846.0,0.42,Outlet,-1.227216515710389,-1.2272206887553334,-1.289050003597307,0.010768417587764142,-1.363704708888332
Foot Locker,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,28,23.0,644.0,276.0,0.42999999999999994,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,0.12105794094333172,-1.363704708888332
Foot Locker,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42,41.0,1722.0,706.0,0.41,Outlet,-1.3111628422782946,-1.76941953402833,-1.3888123009090692,-0.10030054349361513,-0.0739848480855997
Foot Locker,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70.0,2240.0,761.0,0.33999999999999997,Outlet,-1.1711023552379023,-1.2631461382982405,-1.3488467135682436,-0.9005704908984402,-0.9406401665990053
Foot Locker,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166.0,5312.0,3187.0,0.6,Outlet,-0.7111342027196497,-0.15702591588447906,-0.5395999011405261,1.8864450444781373,-0.9406401665990053
Foot Locker,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44.0,1408.0,563.0,0.39999999999999997,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.2121600376392765,-0.9406401665990053
Foot Locker,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54.0,1350.0,607.0,0.44999999999999996,Outlet,-1.352628860008294,-1.5933689113110971,-1.3888123009090692,0.3393419024417001,-1.7212446005400164
Foot Locker,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17.0,476.0,199.0,0.42,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,0.010768417587764142,-1.363704708888332
Foot Locker,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39,40.0,1560.0,577.0,0.37,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.5525962926484578,-0.3107768733823138
Foot Locker,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74.0,2220.0,777.0,0.35,Outlet,-1.175879103249763,-1.19226631717696,-1.337097067064928,-0.7837209371518269,-1.1453440731801674
Foot Locker,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156.0,6084.0,3528.0,0.5800000000000001,Outlet,-0.6388433952981203,-0.23688047745218851,-0.48214031995276396,1.688754480878662,-0.3107768733823138
Foot Locker,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53.0,1749.0,647.0,0.37,Outlet,-1.3028777619433032,-1.6170986232979099,-1.3888123009090692,-0.5525962926484578,-0.8428957122353211
Foot Locker,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29,58.0,1682.0,756.0,0.44999999999999996,Outlet,-1.3236788063655276,-1.5025784459552853,-1.3525691193208458,0.3393419024417001,-1.2527043819188772
Foot Locker,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8.0,256.0,112.0,0.43999999999999995,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,0.23057888994947173,-0.9406401665990053
Foot Locker,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41,24.0,984.0,334.0,0.33999999999999997,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.9005704908984402,-0.1510283100271673
Foot Locker,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38,61.0,2318.0,718.0,0.31,Outlet,-1.1528717488071525,-1.4384380440570705,-1.3816899078898344,-1.2564240160120905,-0.393672340565958
Foot Locker,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,140.0,4900.0,2793.0,0.5700000000000001,Outlet,-0.7541438679962502,-0.3758848117156415,-0.6141913276677113,1.5889687959392331,-0.6557478587687534
Foot Locker,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51.0,1887.0,603.0,0.32,Outlet,-1.2624337883521421,-1.6659056615744825,-1.3888123009090692,-1.1369086675714164,-0.47872117583861706
Foot Locker,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51.0,1377.0,578.0,0.42,Outlet,-1.352628860008294,-1.6659056615744825,-1.3888123009090692,0.010768417587764142,-1.478600570001227
Foot Locker,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24.0,864.0,328.0,0.38,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.43829620643621675,-0.5660382453975762
Foot Locker,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45,26.0,1170.0,432.0,0.37,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.5525962926484578,0.14683112786611158
Foot Locker,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39,64.0,2496.0,673.0,0.27,Outlet,-1.1134659268551252,-1.3773290531487978,-1.3888123009090692,-1.7437868686455142,-0.3107768733823138
Foot Locker,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44,150.0,6600.0,3432.0,0.52,Outlet,-0.5954729717006282,-0.2872725545575317,-0.497734934821215,1.0803097517612874,0.07486787805518114
Foot Locker,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54.0,2160.0,712.0,0.32999999999999996,Outlet,-1.1904717817157096,-1.5933689113110971,-1.3864281875033664,-1.0182953303561275,-0.2299284184949977
Foot Locker,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53.0,2014.0,745.0,0.37,Outlet,-1.2277451295158848,-1.6170986232979099,-1.3608457079596723,-0.5525962926484578,-0.393672340565958
Foot Locker,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34.0,1428.0,571.0,0.39999999999999997,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,-0.2121600376392765,-0.0739848480855997
Foot Locker,2021-11-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,39.0,1989.0,735.0,0.37,Outlet,-1.2343974340495065,-1.76941953402833,-1.3684764768313828,-0.5525962926484578,0.5482551679706069
Foot Locker,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51,78.0,3978.0,1471.0,0.37,Outlet,-0.8651929349957839,-1.1250702671589379,-0.9765493018895771,-0.5525962926484578,0.5482551679706069
Foot Locker,2021-11-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,170.0,8330.0,4748.0,0.5700000000000001,Outlet,-0.471447262174737,-0.12641542129305697,-0.3142526997869224,1.5889687959392331,0.4198388634416208
Foot Locker,2021-11-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41,85.0,3485.0,1359.0,0.38999999999999996,Outlet,-0.9356750108311097,-1.0152755032016654,-1.0212960271867773,-0.3248213988011674,-0.1510283100271673
Foot Locker,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42,54.0,2268.0,975.0,0.42999999999999994,Outlet,-1.1644860419266847,-1.5933689113110971,-1.2088933798519341,0.12105794094333172,-0.0739848480855997
Foot Locker,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53.0,2279.0,1071.0,0.47,Outlet,-1.1619090883901655,-1.6170986232979099,-1.1558453105237023,0.554635578513902,0.0012873419375581399
Foot Locker,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48.0,2064.0,866.0,0.42,Outlet,-1.2146846062508814,-1.7427539909997443,-1.275853806254019,0.010768417587764142,0.0012873419375581399
Foot Locker,2021-11-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52,105.0,5460.0,1910.0,0.35,Outlet,-0.696494203394531,-0.7448710863126987,-0.8289690822602123,-0.7837209371518269,0.6106226929190801
Foot Locker,2021-11-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175.0,8575.0,4887.0,0.5700000000000001,Outlet,-0.45600329296955294,-0.08914387857120674,-0.29794048345189167,1.5889687959392331,0.4198388634416208
Foot Locker,2021-11-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,99.0,4455.0,1737.0,0.38999999999999996,Outlet,-0.8048639701587078,-0.8202263622507752,-0.8826237934277905,-0.3248213988011674,0.14683112786611158
Foot Locker,2021-11-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43,72.0,3096.0,1331.0,0.42999999999999994,Outlet,-0.9987215132206754,-1.2272206887553334,-1.0330587685937325,0.12105794094333172,0.0012873419375581399
Foot Locker,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56.0,2184.0,1026.0,0.47,Outlet,-1.1845866670665108,-1.5471771075324499,-1.180093344792981,0.554635578513902,-0.3107768733823138
Foot Locker,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,64.0,3200.0,1280.0,0.39999999999999997,Outlet,-0.9811220607777327,-1.3773290531487978,-1.0551335206618044,-0.2121600376392765,0.48467654773873725
Foot Locker,2021-12-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,116.0,5800.0,2088.0,0.36,Outlet,-0.6643113621022435,-0.6171839302612739,-0.7786124312438496,-0.6677337495927713,0.48467654773873725
Foot Locker,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51,179.0,9129.0,5294.0,0.5800000000000001,Outlet,-0.42264835926857547,-0.06008123936325244,-0.2527174180412183,1.688754480878662,0.5482551679706069
Foot Locker,2021-12-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,102.0,4488.0,1884.0,0.42,Outlet,-0.8009324133206852,-0.7819999432045925,-0.8367148388900303,0.010768417587764142,0.07486787805518114
Foot Locker,2021-12-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,79.0,3002.0,1410.0,0.47,Outlet,-1.0151448497373898,-1.1088029706764615,-1.0004802511307969,0.554635578513902,-0.393672340565958
Foot Locker,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,62.0,2666.0,1226.0,0.45999999999999996,Outlet,-1.0783706524577228,-1.4177458743205251,-1.0794860045183723,0.44735739691523035,0.0012873419375581399
Foot Locker,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,54.0,2484.0,968.0,0.38999999999999996,Outlet,-1.116032817434198,-1.5933689113110971,-1.2129633406033566,-0.3248213988011674,0.2172466602947214
Foot Locker,2021-12-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,49,123.0,6027.0,2169.0,0.36,Outlet,-0.6438582151613427,-0.5420372234742823,-0.7571024683649906,-0.6677337495927713,0.4198388634416208
Foot Locker,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,162.0,7452.0,3875.0,0.52,Outlet,-0.5307882780384439,-0.18837855490629904,-0.4291089907197444,1.0803097517612874,0.2172466602947214
